timestamp,crypto_mode,cpu_percent,memory_mb,net_bytes_sent,net_bytes_recv,handshake_time_us,validation_time_ms,ledger_storage_bytes
2026-06-18T06:07:20.100715017Z,pqc_falcon,7.9453,11.0850,29566,23370,0,0,341
2026-06-18T06:07:21.100702224Z,pqc_falcon,7.4112,11.0850,29566,23370,0,0,341
2026-06-18T06:07:22.100703233Z,pqc_falcon,7.0594,11.0850,29566,23370,0,0,341
2026-06-18T06:07:23.100688477Z,pqc_falcon,7.2985,11.1475,29566,23370,0,0,341
2026-06-18T06:07:24.10023188Z,pqc_falcon,7.3567,11.6475,29566,23370,0,0,341
2026-06-18T06:07:25.100531324Z,pqc_falcon,10.2446,11.6475,29566,23370,0,0,341
2026-06-18T06:07:26.100524452Z,pqc_falcon,9.4416,11.6475,29566,23370,0,0,341
2026-06-18T06:07:27.100226866Z,pqc_falcon,6.1960,11.6475,29566,23370,0,0,341
2026-06-18T06:07:28.100510418Z,pqc_falcon,5.8228,11.6475,29566,23370,0,0,341
2026-06-18T06:07:29.100782298Z,pqc_falcon,9.3130,11.6475,29714,23592,0,0,341
2026-06-18T06:07:30.100136914Z,pqc_falcon,8.7443,11.6475,33238,24928,0,0,341
2026-06-18T06:07:31.100676619Z,pqc_falcon,7.5558,11.6475,33238,24928,0,0,341
2026-06-18T06:07:32.100101693Z,pqc_falcon,6.6869,11.6475,33238,24928,0,0,341
2026-06-18T06:07:33.100570679Z,pqc_falcon,5.4711,11.6475,33238,24928,0,0,341
2026-06-18T06:07:34.100760735Z,pqc_falcon,5.3138,11.6475,33238,24928,0,0,341
2026-06-18T06:07:35.099983481Z,pqc_falcon,7.6297,11.6475,33238,24928,0,0,341
2026-06-18T06:07:36.100753958Z,pqc_falcon,6.1235,11.6475,33238,24928,0,0,341
2026-06-18T06:07:37.100567385Z,pqc_falcon,7.0594,11.6475,33238,24928,0,0,341
2026-06-18T06:07:38.100134919Z,pqc_falcon,6.6937,11.6475,33238,24928,0,0,341
2026-06-18T06:07:39.100468699Z,pqc_falcon,5.9271,11.6475,33238,24928,0,0,341
